bigbang,boyorgrl,childs,chldidel,class,conarmy,conbiz,conchurh,concong,concourt,condrift,conschls,divorce,earthsun,electron,evolved,finalter,god,grass,gunlaw,helpoth,hlthdays,homosex1,hotcore,id,intecon,intintl,inttech,makefrnd,mntlhlth,obey,othersex,othlang,owngun,popular,racwork,radioact,rank,realinc,realrinc,relpersn,rowngun,satfin,sexeduc,sexornt,socbar,socfrend,socommun,socrel,solarrev,sprtprsn,thnkself,trustsci,viruses,workhard,xmarsex1,year
0,0,2,0,3,1,0,0,0,0,0,0,1,0,0,0,3,3,1,0,3,0,0,0,1165,0,0,0,0,0,4,0,1,2,5,1,0,3,54480,54480,3,0,2,0,3,0,0,0,0,0,1,1,0,0,2,0,2018
0,1,2,3,3,0,1,2,3,2,1,3,2,1,1,0,1,5,0,1,0,1,4,1,1170,1,3,1,2,0,0,0,2,1,0,2,2,4,119879.41732,45400,3,1,1,1,3,3,3,7,4,3,2,0,4,2,0,1,2018
0,0,3,3,3,0,1,2,4,3,0,3,2,2,0,1,2,6,0,1,0,0,4,1,1171,1,1,1,1,0,0,0,2,2,0,3,1,1,24970,24970,1,0,2,1,3,7,3,1,4,0,1,0,3,1,0,1,2018
0,1,1,2,2,0,2,3,4,4,1,3,0,2,2,0,3,3,0,1,0,0,1,1,1173,3,3,1,2,0,0,0,2,2,0,0,0,5,24970,227,2,0,3,1,3,6,4,2,4,0,2,0,1,1,0,1,2018
0,0,2,0,3,2,0,0,0,0,0,0,2,0,0,0,2,5,1,1,3,0,0,0,1174,0,0,0,0,4,4,0,2,2,5,3,0,6,63560,30645,3,0,2,0,3,0,0,0,0,0,3,1,0,0,2,0,2018
1,2,1,3,3,0,2,2,3,4,1,3,1,1,1,1,2,6,0,1,0,0,2,1,1176,2,2,2,2,0,0,0,2,2,0,0,2,6,119879.41732,17025,2,0,1,1,3,3,4,4,4,3,3,0,2,2,0,2,2018
0,0,2,0,2,3,0,0,0,0,0,0,2,0,0,0,1,2,1,0,0,0,0,0,1181,0,0,0,0,30,0,0,1,2,0,3,0,4,63560,24970,4,0,2,0,3,0,0,0,0,0,4,0,0,0,0,0,2018
0,0,0,3,2,0,3,3,3,3,1,3,0,1,1,0,1,5,0,0,0,0,1,1,1182,2,3,2,2,3,0,0,2,2,0,2,2,7,12485,12485,3,0,2,0,3,4,3,7,5,3,3,0,2,2,0,1,2018
0,0,2,0,2,1,0,0,0,0,0,0,2,0,0,0,3,6,2,0,2,4,0,0,1183,0,0,0,0,2,5,0,2,1,3,1,0,4,119879.41732,72640,2,2,1,0,3,0,0,0,0,0,1,4,0,0,1,0,2018
0,1,2,2,3,0,3,2,3,2,1,2,2,2,0,0,3,6,0,1,0,0,4,1,1190,2,3,2,2,1,0,0,2,1,0,2,0,3,72640,30645,2,2,1,1,3,5,4,3,5,0,2,0,2,1,0,1,2018
0,0,2,0,3,1,0,0,0,0,0,0,2,0,0,0,3,6,1,0,2,0,0,0,1191,0,0,0,0,0,4,0,2,2,5,2,0,3,72640,12485,2,0,2,0,3,0,0,0,0,0,1,1,0,0,3,0,2018
0,0,1,2,2,0,3,3,4,3,1,3,0,1,1,0,1,2,0,0,0,1,4,1,1193,1,2,1,2,1,0,0,2,2,0,1,2,5,119879.41732,151050.72136,4,0,1,1,3,3,2,5,3,3,2,0,4,1,0,2,2018
0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,3,5,1,1,2,1,0,0,1197,0,0,0,0,3,5,0,2,1,3,2,0,8,20430,20430,3,2,2,0,3,0,0,0,0,0,3,1,0,0,4,0,2018
0,0,6,0,1,0,3,3,3,3,1,5,0,0,0,0,1,6,0,0,0,0,0,1,1200,2,2,2,3,30,0,0,2,2,0,0,1,5,7377.5,3405,2,0,3,0,3,6,3,3,6,0,2,0,1,1,0,1,2018
0,0,1,0,2,2,0,0,0,0,0,0,2,0,0,0,3,3,1,1,2,0,0,0,1201,0,0,0,0,7,3,0,2,2,5,2,0,7,14755,10782.5,3,0,2,0,3,0,0,0,0,0,2,1,0,0,4,0,2018
0,1,1,3,2,0,3,1,3,2,1,2,2,1,1,0,3,6,0,0,0,0,1,1,1204,2,2,1,1,0,0,0,2,1,0,2,2,5,20430,14755,2,2,2,1,3,7,5,5,3,3,1,0,3,2,0,1,2018
0,1,0,2,2,0,3,5,5,3,1,2,0,1,1,0,1,1,0,0,0,0,4,1,1213,2,2,1,1,0,0,0,2,2,0,1,2,6,12485,12485,4,0,2,1,3,5,4,4,7,3,4,0,5,2,0,1,2018
0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,3,1,1,3,1,0,0,1214,0,0,0,0,1,4,2,2,1,5,2,0,3,45400,45400,4,1,2,0,2,0,0,0,0,0,3,2,0,0,1,0,2018
0,0,4,0,2,2,0,0,0,0,0,0,0,0,0,0,2,6,1,0,1,0,0,0,1215,0,0,0,0,7,4,0,1,2,5,1,0,7,1589,1589,4,0,3,0,3,0,0,0,0,0,1,3,0,0,2,0,2018
0,1,1,2,2,0,3,4,5,3,1,3,1,1,1,0,1,6,0,0,0,0,1,1,1217,1,2,2,3,0,0,0,1,2,0,2,1,5,24970,12485,1,0,1,2,3,7,3,2,3,3,2,0,0,2,0,1,2018
0,0,2,0,2,1,0,0,0,0,0,0,2,0,0,0,1,5,1,1,1,0,0,0,1219,0,0,0,0,0,4,0,1,1,5,1,0,3,24970,12485,2,1,1,0,3,0,0,0,0,0,1,2,0,0,3,0,2018
0,2,6,4,3,0,3,3,5,4,1,3,2,1,0,0,1,5,0,0,0,2,1,1,1221,1,2,2,2,1,0,0,2,1,0,2,2,1,119879.41732,151050.72136,1,1,1,2,3,5,2,4,3,3,1,0,2,2,0,1,2018
0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,3,6,2,0,3,0,0,0,1222,0,0,0,0,0,1,0,2,1,5,2,0,5,30645,17025,2,2,2,0,3,0,0,0,0,0,2,4,0,0,2,0,2018
0,0,2,0,3,3,0,0,0,0,0,0,1,0,0,0,1,6,1,1,3,20,0,0,1225,0,0,0,0,30,2,0,2,1,5,3,0,3,54480,17025,1,1,1,0,3,0,0,0,0,0,1,1,0,0,4,0,2018
2,1,0,2,2,0,3,2,3,3,1,2,0,2,1,1,1,5,0,0,0,0,4,1,1228,1,2,1,2,5,0,0,1,1,0,1,2,5,14755,12485,3,1,1,1,3,4,3,7,4,0,4,0,4,1,0,1,2018
0,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,2,6,1,0,3,0,0,0,1229,0,0,0,0,0,1,0,2,2,5,1,0,5,14755,14755,2,0,3,0,3,0,0,0,0,0,2,4,0,0,2,0,2018
0,1,2,2,2,0,3,3,3,3,2,3,0,1,0,0,1,6,0,1,0,0,1,1,1231,3,3,2,1,20,0,0,2,2,0,2,0,5,17025,17025,1,0,2,2,3,7,4,7,4,3,1,0,1,2,0,1,2018
1,1,0,1,2,0,4,3,5,3,1,3,0,1,2,1,3,3,0,1,0,0,4,1,1234,2,2,2,2,1,0,0,2,2,0,2,2,6,20430,10782.5,4,0,3,1,3,7,3,7,6,3,4,0,4,0,0,1,2018
0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,3,1,1,2,0,0,0,1238,0,0,0,0,0,5,2,2,1,4,2,0,4,24970,17025,3,1,2,0,3,0,0,0,0,0,1,3,0,0,1,0,2018
0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,3,1,1,1,2,0,0,1243,0,0,0,0,0,5,0,2,2,4,1,0,6,14755,8512.5,3,0,3,0,1,0,0,0,0,0,1,2,0,0,3,0,2018
0,1,2,2,2,0,3,3,3,4,0,3,0,2,1,0,1,5,0,1,0,0,4,1,1245,2,3,2,3,3,0,0,2,2,0,2,2,7,30645,5107.5,2,0,2,1,3,4,3,7,5,0,4,0,4,1,0,4,2018
0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,1,6,2,1,2,0,0,0,1249,0,0,0,0,0,3,0,1,2,5,2,0,1,9647.5,1589,3,0,1,0,3,0,0,0,0,0,3,4,0,0,1,0,2018
0,1,2,2,3,0,3,4,4,3,1,2,2,1,0,2,1,6,0,1,0,0,1,1,1254,2,2,2,2,2,0,0,2,2,0,2,2,5,45400,9647.5,4,0,1,1,3,6,4,6,3,1,2,0,2,1,0,1,2018
0,2,2,4,2,0,3,4,3,3,2,2,2,1,1,0,1,6,0,0,0,0,1,1,1258,1,3,1,3,0,0,0,1,2,0,3,2,3,20430,12485,2,0,1,1,3,7,6,4,2,1,2,0,2,1,0,1,2018
1,1,0,2,3,0,3,4,4,3,1,2,0,1,1,1,1,5,0,1,0,0,4,1,1261,3,2,2,2,0,0,0,2,2,0,2,1,5,24970,24970,3,0,2,1,3,2,2,2,2,3,2,0,5,2,0,2,2018
0,0,0,0,3,2,0,0,0,0,0,0,2,0,0,0,1,1,1,1,2,0,0,0,1263,0,0,0,0,2,4,0,1,2,5,2,0,3,30645,12485,4,0,2,0,2,0,0,0,0,0,3,1,0,0,3,0,2018
0,1,4,3,2,0,2,2,4,3,1,3,0,1,1,1,3,5,0,1,0,2,0,1,1267,2,2,1,2,3,0,0,2,2,0,2,2,5,17025,17025,2,0,2,1,3,6,5,7,5,3,2,0,.c,1,0,1,2018
0,1,1,2,2,0,3,1,3,1,2,1,0,1,1,0,3,6,0,1,0,0,4,1,1269,2,2,2,2,0,0,0,1,2,0,2,2,1,20430,20430,2,0,2,1,3,5,2,1,1,3,2,0,2,1,0,1,2018
0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,3,3,1,0,1,0,0,0,1272,0,0,0,0,0,5,0,2,1,4,1,0,5,8512.5,8512.5,3,1,2,0,3,0,0,0,0,0,3,2,0,0,3,0,2018
2,2,3,8,2,0,2,2,3,2,1,2,2,2,2,0,1,6,0,1,0,0,4,1,1277,2,1,2,2,0,0,0,1,2,0,3,2,3,10782.5,1589,2,0,1,1,3,7,4,4,4,0,2,0,2,0,0,1,2018
0,0,0,0,3,2,0,0,0,0,0,0,2,0,0,0,1,5,1,1,1,0,0,0,1278,0,0,0,0,0,5,0,1,2,4,0,0,3,20430,10782.5,3,0,2,0,3,0,0,0,0,0,3,2,0,0,3,0,2018
0,0,3,0,3,2,0,0,0,0,0,0,2,0,0,0,3,3,1,1,3,0,0,0,1281,0,0,0,0,0,5,0,2,1,4,1,0,5,54480,24970,3,1,2,0,3,0,0,0,0,0,2,1,0,0,2,0,2018
0,1,2,2,3,0,3,5,2,2,1,3,2,1,1,0,1,5,0,1,0,0,4,1,1283,1,1,2,2,0,0,0,1,1,0,2,2,5,54480,20430,3,2,1,1,3,3,3,5,1,3,1,0,1,2,0,1,2018
0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,3,6,0,0,3,0,0,0,1285,0,0,0,0,0,5,0,2,1,4,2,0,5,24970,24970,3,1,2,0,3,0,0,0,0,0,3,1,0,0,2,0,2018
0,0,0,0,3,1,0,0,0,0,0,0,2,0,0,0,3,2,1,0,1,0,0,0,1287,0,0,0,0,2,5,0,2,1,4,2,0,4,30645,14755,4,1,2,0,3,0,0,0,0,0,3,2,0,0,3,0,2018
0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,2,1,1,3,0,0,0,1291,0,0,0,0,0,5,0,2,2,4,0,0,5,24970,7377.5,4,0,3,0,3,0,0,0,0,0,2,1,0,0,2,0,2018
0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,3,1,0,2,0,0,0,1292,0,0,0,0,0,1,0,2,1,5,1,0,7,20430,9647.5,3,1,1,0,3,0,0,0,0,0,4,4,0,0,3,0,2018
0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,3,1,1,1,3,0,0,0,1294,0,0,0,0,0,4,0,2,1,5,1,0,4,20430,227,4,1,2,0,3,0,0,0,0,0,4,2,0,0,1,0,2018
0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,6,2,1,2,0,0,0,1301,0,0,0,0,5,3,2,2,2,5,1,0,5,37455,37455,2,0,1,0,1,0,0,0,0,0,1,4,0,0,1,0,2018
0,1,1,2,3,0,3,2,3,3,1,2,2,1,0,1,1,1,0,0,0,0,4,1,1302,1,2,1,1,0,0,0,2,1,0,0,2,4,54480,24970,4,2,1,1,3,7,4,5,3,1,4,0,5,2,0,1,2018
0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,1,3,1,1,3,0,0,0,1305,0,0,0,0,0,2,2,2,2,4,2,0,4,24970,24970,3,0,2,0,3,0,0,0,0,0,2,5,0,0,1,0,2018
2,1,3,3,3,0,2,1,4,4,2,3,0,1,0,1,3,4,0,1,0,0,3,1,1311,1,1,1,2,0,0,0,1,2,0,2,2,2,20430,20430,2,0,3,1,3,4,3,2,2,3,2,0,2,1,0,1,2018
0,1,3,5,4,0,5,1,4,5,1,4,0,1,1,0,3,2,0,0,0,0,3,2,1312,3,3,3,3,5,0,0,2,2,0,5,2,8,8512.5,6242.5,4,0,2,1,3,7,3,2,2,3,4,0,3,1,0,3,2018
0,2,3,8,2,0,3,2,5,4,1,3,0,1,1,0,1,6,0,1,0,0,2,1,1314,1,2,1,1,10,0,0,1,2,0,2,2,6,20430,12485,2,0,3,1,3,4,4,4,7,3,1,0,2,1,0,1,2018
0,1,0,8,2,0,3,2,3,3,1,2,2,1,2,0,2,6,0,1,0,0,4,1,1316,1,3,2,2,0,0,0,2,1,0,3,1,4,30645,17025,2,2,2,1,3,6,5,6,3,3,2,0,2,1,0,1,2018
0,1,0,2,2,0,3,3,4,3,1,3,2,1,2,0,2,6,0,1,0,30,4,1,1320,1,2,2,1,30,0,0,2,1,0,2,1,6,30645,6242.5,1,2,3,2,3,6,3,2,2,3,1,0,2,2,0,2,2018
0,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,2,5,2,0,4,0,0,0,1322,0,0,0,0,10,2,0,2,1,5,2,0,3,37455,30645,4,1,2,0,3,0,0,0,0,0,4,3,0,0,1,0,2018
0,2,2,3,3,0,3,2,5,3,1,2,1,2,0,0,1,5,0,0,0,0,4,0,1323,1,2,3,0,0,0,0,1,1,0,2,2,3,72640,45400,4,1,1,1,3,5,4,6,2,0,4,0,4,1,0,3,2018
0,0,2,0,3,1,0,0,0,0,0,0,2,0,0,0,1,6,1,1,3,0,0,0,1328,0,0,0,0,3,1,0,2,2,5,2,0,4,30645,12485,2,0,2,0,3,0,0,0,0,0,1,2,0,0,4,0,2018
0,0,1,0,2,2,0,0,0,0,0,0,2,0,0,0,3,3,1,1,2,0,0,0,1332,0,0,0,0,5,5,0,1,2,3,3,0,4,14755,5107.5,4,0,2,0,3,0,0,0,0,0,0,1,0,0,4,0,2018
0,0,2,0,2,1,0,0,0,0,0,0,2,0,0,0,1,6,2,1,3,0,0,0,1336,0,0,0,0,0,2,0,1,2,4,3,0,5,7377.5,7377.5,1,0,1,0,3,0,0,0,0,0,1,5,0,0,1,0,2018
0,1,3,2,3,0,3,3,5,4,1,2,0,1,1,0,1,5,0,1,0,0,4,1,1338,3,2,2,2,0,0,0,2,2,0,1,2,3,72640,45400,3,0,2,1,3,6,4,7,6,3,3,0,4,2,0,1,2018
0,2,1,2,2,0,3,3,4,3,1,3,0,1,1,0,3,6,0,1,0,0,1,1,1343,1,2,2,2,0,0,0,2,1,0,3,2,3,10782.5,10782.5,4,1,2,1,3,6,4,2,2,1,3,0,3,1,0,3,2018
0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,5,2,1,3,0,0,0,1346,0,0,0,0,0,4,0,2,2,5,2,0,5,54480,14755,3,0,2,0,3,0,0,0,0,0,3,2,0,0,1,0,2018
0,0,2,8,2,0,3,5,4,5,1,4,0,2,1,0,1,3,0,1,0,0,4,1,1347,1,2,2,2,5,0,0,2,1,0,3,2,7,72640,45400,4,1,1,0,3,7,2,7,1,0,1,0,4,1,0,1,2018
0,0,3,0,2,1,0,0,0,0,0,0,2,0,0,0,3,6,2,1,3,0,0,0,1349,0,0,0,0,0,5,0,2,2,4,2,0,5,20430,20430,2,0,3,0,3,0,0,0,0,0,3,2,0,0,1,0,2018
2,1,2,2,3,0,3,2,3,3,0,3,1,1,1,2,1,6,0,1,0,0,1,1,1352,2,3,2,3,2,0,0,2,1,0,3,2,1,37455,30645,1,2,2,1,3,5,3,4,1,3,1,0,2,2,0,1,2018
0,1,2,2,2,0,3,2,4,3,1,3,2,1,0,0,3,5,0,1,0,12,3,1,1354,2,3,2,3,5,0,0,2,2,0,1,0,5,14755,14755,2,0,3,1,3,7,5,7,3,1,2,0,2,1,0,1,2018
0,0,0,0,3,1,0,0,0,0,0,0,2,0,0,0,1,4,1,1,3,0,0,0,1364,0,0,0,0,0,4,0,2,1,5,0,0,5,24970,7377.5,2,1,2,0,3,0,0,0,0,0,3,1,0,0,2,0,2018
0,0,1,0,2,2,0,0,0,0,0,0,2,0,0,0,2,6,1,1,3,0,0,0,1367,0,0,0,0,0,5,0,2,2,4,0,0,4,9647.5,5107.5,3,0,3,0,3,0,0,0,0,0,3,2,0,0,1,0,2018
0,0,2,0,3,1,0,0,0,0,0,0,2,0,0,0,2,6,2,1,2,2,0,0,1370,0,0,0,0,0,3,0,2,1,5,1,0,6,30645,10782.5,1,2,2,0,3,0,0,0,0,0,1,4,0,0,1,0,2018
0,2,1,3,2,0,3,1,4,3,1,4,1,1,2,0,3,6,0,0,0,0,1,1,1372,2,2,2,1,2,0,0,2,1,0,3,0,5,45400,30645,3,1,2,2,3,7,4,2,2,3,1,0,1,1,0,1,2018
2,1,1,2,2,0,3,2,3,4,1,3,2,2,1,2,3,5,0,0,0,0,1,0,1374,3,3,2,2,2,0,0,2,1,0,1,2,5,30645,14755,3,1,2,1,3,6,4,7,2,0,3,0,2,2,0,1,2018
0,0,1,0,3,1,0,0,0,0,0,0,2,0,0,0,1,3,1,1,4,0,0,0,1377,0,0,0,0,0,3,0,2,1,5,1,0,6,30645,10782.5,4,2,1,0,3,0,0,0,0,0,3,1,0,0,2,0,2018
0,1,1,8,2,0,3,2,5,3,1,3,0,2,0,0,2,1,0,1,0,30,4,1,1378,3,3,2,1,0,0,0,2,1,0,3,2,3,12485,12485,2,2,2,1,3,5,1,2,5,0,1,0,3,2,0,3,2018
2,1,1,2,3,0,3,2,3,3,2,2,2,2,2,2,1,6,0,1,0,0,1,2,1380,2,2,2,2,0,0,0,2,1,0,2,0,5,37455,20430,1,2,2,1,3,7,4,4,5,0,1,0,4,2,0,1,2018
0,1,1,2,2,0,2,3,2,2,1,2,2,1,1,0,1,2,0,1,0,0,4,1,1382,1,1,1,2,0,0,0,2,1,0,3,2,5,30645,24970,4,1,1,1,3,5,3,4,1,3,4,0,5,2,0,1,2018
0,0,7,0,2,1,0,0,0,0,0,0,2,0,0,0,2,2,2,1,2,7,0,0,1383,0,0,0,0,0,5,0,1,1,4,4,0,6,37455,1589,4,1,3,0,3,0,0,0,0,0,4,1,0,0,3,0,2018
0,1,2,6,1,0,5,3,4,4,1,3,2,2,0,0,3,5,0,1,0,0,4,0,1387,3,3,3,3,6,0,0,2,2,0,1,1,0,7377.5,5107.5,2,0,2,1,3,7,7,5,4,0,4,0,2,1,0,1,2018
0,0,2,0,2,1,0,0,0,0,0,0,1,0,0,0,1,6,2,1,3,0,0,0,1388,0,0,0,0,0,4,0,2,3,5,0,0,7,30645,9647.5,1,3,2,0,3,0,0,0,0,0,1,1,0,0,2,0,2018
0,1,1,2,3,0,3,2,3,2,1,2,2,1,1,2,3,6,0,1,0,2,0,1,1389,3,2,2,1,10,0,0,2,2,0,1,0,0,45400,20430,1,0,2,1,3,7,5,5,4,3,1,0,2,2,0,1,2018
0,0,2,0,3,1,0,0,0,0,0,0,2,0,0,0,1,3,1,1,3,0,0,0,1391,0,0,0,0,0,4,0,2,3,5,3,0,8,24970,24970,3,3,2,0,3,0,0,0,0,0,3,2,0,0,1,0,2018
2,1,0,3,3,0,2,1,3,3,1,2,0,1,1,2,1,6,0,1,0,0,4,1,1392,3,3,1,1,3,0,0,2,1,0,2,2,4,45400,2951,2,1,1,1,3,7,3,4,1,3,2,0,1,2,0,1,2018
0,0,2,0,2,1,0,0,0,0,0,0,2,0,0,0,3,6,2,1,3,0,0,0,1393,0,0,0,0,0,4,0,2,1,5,3,0,0,24970,9647.5,1,1,1,0,3,0,0,0,0,0,1,1,0,0,2,0,2018
0,0,3,0,2,1,0,0,0,0,0,0,1,0,0,0,3,6,1,1,4,0,0,0,1397,0,0,0,0,0,1,0,2,1,5,3,0,5,17025,17025,3,1,2,0,3,0,0,0,0,0,3,3,0,0,2,0,2018
0,1,2,2,3,0,4,3,4,3,0,4,2,2,0,0,3,6,0,1,0,0,1,1,1401,3,3,2,2,0,0,0,2,2,0,3,1,6,12485,12485,3,0,2,1,3,7,2,4,3,0,3,0,0,1,0,1,2018
0,1,2,3,3,0,4,2,5,5,1,3,1,2,2,0,1,6,0,1,0,0,0,1,1403,3,3,2,2,3,0,0,2,1,0,2,2,5,30645,9647.5,3,2,1,1,3,7,2,1,1,0,2,0,1,2,0,1,2018
0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3,5,0,1,2,14,0,0,1404,0,0,0,0,14,4,2,1,2,5,4,0,0,30645,30645,2,0,3,0,3,0,0,0,0,0,2,1,0,0,3,0,2018
0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,6,1,1,1,0,0,0,1408,0,0,0,0,0,4,2,2,1,5,0,0,5,24970,9647.5,2,2,2,0,3,0,0,0,0,0,3,3,0,0,2,0,2018
0,2,0,2,3,0,4,4,3,3,1,3,0,1,2,0,3,3,0,1,0,0,4,1,1409,3,3,3,1,0,0,0,1,2,0,0,0,10,10782.5,3405,3,0,3,1,3,2,4,4,6,3,3,0,2,2,0,1,2018
2,1,2,2,2,0,3,2,3,3,2,3,1,0,0,2,2,6,0,1,0,10,2,0,1410,2,2,2,3,10,0,0,2,1,0,2,0,4,30645,20430,2,2,3,1,3,7,5,6,1,0,2,0,3,2,0,1,2018
0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,3,1,1,3,0,0,0,1413,0,0,0,0,0,4,0,2,2,5,1,0,5,9647.5,3405,3,0,1,0,3,0,0,0,0,0,1,2,0,0,1,0,2018
1,1,2,2,2,0,3,3,4,2,1,3,0,1,2,1,3,6,0,1,0,0,4,1,1414,1,2,1,3,0,0,0,2,2,0,2,2,7,30645,17025,2,0,3,1,3,5,6,2,1,3,3,0,3,1,0,1,2018
0,2,5,2,2,0,3,3,3,3,1,3,0,1,2,0,2,4,0,1,0,0,4,1,1416,1,2,2,3,30,0,0,2,2,0,3,2,5,17025,17025,3,0,3,1,3,4,1,1,1,2,3,0,3,1,0,1,2018
0,0,5,0,1,1,0,0,0,0,0,0,0,0,0,0,2,6,1,1,3,0,0,0,1419,0,0,0,0,30,4,0,2,2,5,3,0,10,4086,4086,2,0,3,0,3,0,0,0,0,0,2,1,0,0,2,0,2018
1,1,2,3,3,0,3,3,4,3,1,4,2,1,2,2,3,6,0,0,0,0,2,1,1424,2,2,2,2,4,0,0,2,1,0,2,2,3,63560,30645,2,1,2,1,3,7,3,6,4,1,4,0,3,2,0,1,2018
0,0,2,0,3,1,0,0,0,0,0,0,1,0,0,0,1,4,1,1,3,0,0,0,1425,0,0,0,0,0,5,0,2,2,4,2,0,6,45400,24970,4,0,2,0,3,0,0,0,0,0,3,1,0,0,2,0,2018
0,0,1,0,3,1,0,0,0,0,0,0,2,0,0,0,3,3,1,1,3,0,0,0,1427,0,0,0,0,0,4,0,2,2,5,0,0,5,12485,2043,2,0,1,0,3,0,0,0,0,0,2,1,0,0,2,0,2018
1,1,1,8,2,0,3,3,3,3,1,2,0,1,0,2,2,6,0,0,0,2,1,1,1432,1,1,1,4,2,0,0,2,2,0,3,2,7,17025,12485,2,0,3,1,3,3,3,3,2,3,1,0,2,2,0,1,2018
0,1,0,2,3,0,3,3,4,3,0,3,0,1,2,0,1,3,0,1,0,0,4,1,1434,1,1,1,2,0,0,0,2,2,0,3,0,2,30645,24970,2,0,2,1,3,6,4,7,6,3,2,0,3,2,0,2,2018
0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,1,6,2,1,3,0,0,0,1435,0,0,0,0,0,4,0,1,2,5,1,0,1,20430,20430,4,0,3,0,3,0,0,0,0,0,1,1,0,0,2,0,2018
0,1,1,8,3,0,3,3,3,4,0,1,0,2,1,0,1,6,0,1,0,0,4,1,1439,1,3,1,2,0,0,0,2,2,0,3,1,7,9647.5,9647.5,3,0,1,1,3,5,3,7,3,0,3,0,3,1,0,1,2018
2,1,2,2,2,0,2,2,3,4,1,3,2,1,1,2,1,6,0,0,0,0,1,2,1441,2,2,2,2,0,0,0,2,2,0,2,2,5,9647.5,9647.5,1,0,2,1,3,6,3,4,3,1,1,0,3,2,0,1,2018
0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3,6,1,1,2,2,0,0,1443,0,0,0,0,15,4,2,1,1,5,3,0,4,20430,20430,2,1,2,0,3,0,0,0,0,0,2,1,0,0,3,0,2018
0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,3,6,1,1,3,0,0,0,1445,0,0,0,0,0,4,0,1,2,5,0,0,5,9647.5,9647.5,4,0,2,0,2,0,0,0,0,0,2,1,0,0,2,0,2018
0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,2,6,1,1,3,0,0,0,1447,0,0,0,0,0,4,0,2,1,5,5,0,1,5107.5,5107.5,2,1,3,0,3,0,0,0,0,0,2,1,0,0,2,0,2018
0,2,0,8,2,0,4,5,4,3,1,3,2,1,1,0,2,3,0,0,0,10,4,1,1448,2,2,1,2,10,0,0,2,1,0,3,2,5,14755,9647.5,4,1,2,1,3,7,5,7,5,3,2,0,5,1,0,2,2018
0,0,1,0,2,2,0,0,0,0,0,0,2,0,0,0,3,6,2,1,4,0,0,0,1451,0,0,0,0,5,2,0,2,1,5,1,0,5,45400,30645,1,1,2,0,3,0,0,0,0,0,1,1,0,0,3,0,2018
0,0,3,0,3,1,0,0,0,0,0,0,2,0,0,0,3,5,2,1,3,0,0,0,1454,0,0,0,0,15,5,0,2,2,4,2,0,4,30645,14755,2,0,3,0,3,0,0,0,0,0,2,1,0,0,2,0,2018
2,2,3,2,2,0,3,3,4,4,1,4,1,1,2,2,2,6,0,0,0,0,1,1,1457,2,2,3,2,0,0,0,2,1,0,2,1,5,12485,5107.5,2,1,3,2,3,7,7,6,3,3,2,0,2,1,0,1,2018
0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,1,5,1,1,2,0,0,0,1458,0,0,0,0,3,1,0,2,1,5,3,0,5,37455,37455,2,1,2,0,3,0,0,0,0,0,2,4,0,0,3,0,2018
1,1,3,6,2,0,3,3,4,4,1,2,2,1,1,2,1,6,0,1,0,0,1,1,1460,1,1,1,2,3,0,0,2,2,0,4,2,3,72640,45400,1,0,2,1,3,7,4,3,1,3,1,0,2,0,0,1,2018
0,0,5,0,2,1,0,0,0,0,0,0,0,0,0,0,3,6,1,0,3,0,0,0,1462,0,0,0,0,0,4,0,2,2,5,3,0,6,5107.5,5107.5,2,0,2,0,3,0,0,0,0,0,2,1,0,0,2,0,2018
0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,1,2,1,1,3,0,0,0,1466,0,0,0,0,0,5,0,2,1,4,1,0,5,30645,30645,4,2,2,0,3,0,0,0,0,0,2,1,0,0,2,0,2018
0,2,1,3,2,0,3,3,3,4,1,3,0,2,0,0,3,6,0,1,0,0,4,1,1468,3,3,2,3,2,0,0,2,2,0,3,2,5,24970,14755,2,0,2,1,3,2,2,4,3,0,2,0,4,1,0,1,2018
